datetime,bon_inflow,tda_inflow,jda_inflow,mcn_inflow
2023-11-26 03:00:00,133.8530104599115,166.60531088569059,115.78980767275404,146.57641564531238
2023-11-26 04:00:00,131.4501317586849,165.50531088569056,114.98980767275403,145.3314342173793
2023-11-26 05:00:00,133.3530104599115,157.71329360947806,115.98980767275403,124.23663851011551
2023-11-26 06:00:00,135.6501317586849,136.6794750097098,114.66354105843698,121.45150850564687
2023-11-26 07:00:00,132.95588916113803,137.28934543811573,115.86354105843722,112.78645278944627
2023-11-26 08:00:00,132.3616465635912,137.6231640378839,146.51607428707084,112.31656422184771
2023-11-26 09:00:00,127.8616465635912,138.81140590485955,148.41607428707107,113.09611849224169
2023-11-26 10:00:00,128.75588916113804,138.48325041894657,145.589807672754,113.18645278944626
2023-11-26 11:00:00,128.25588916113804,156.83303446628958,146.089807672754,133.4414713615132
2023-11-26 12:00:00,128.25588916113804,156.51329360947807,145.16354105843695,151.4213970732454
2023-11-26 13:00:00,129.5472530574583,156.74522450462774,143.68980767275403,151.9563413570448
2023-11-26 14:00:00,134.15301045991148,155.86728497137176,121.98980767275403,153.24667565424915
2023-11-26 15:00:00,135.15588916113805,155.79921586652154,107.81607428707109,153.1466756542489
2023-11-26 16:00:00,132.6501317586849,146.7433368000094,107.18980767275403,135.62176851458392
2023-11-26 17:00:00,132.3530104599115,127.92925905705275,107.26354105843697,148.66674994251673
2023-11-26 18:00:00,127.15588916113803,125.13912948545872,107.08980767275403,154.66674994251673
2023-11-26 19:00:00,124.45301045991145,97.9292590570529,106.66354105843722,155.63663851011526
2023-11-26 20:00:00,123.66740396604432,95.49732816190307,108.74234090138792,154.76674994251673
2023-11-26 21:00:00,118.75876786236458,96.42127633326557,127.88980767275403,155.63180565871755
2023-11-26 22:00:00,117.85588916113804,95.92925905705275,147.28980767275402,155.61173137045
2023-11-26 23:00:00,119.85876786236463,96.47337999054089,168.489807672754,155.22176851458366
2023-11-27 00:00:00,124.45876786236458,122.31938862864708,161.88980767275402,156.68645278944626
2023-11-27 01:00:00,125.55301045991149,141.8574145429659,144.21607428707108,155.8567127983828
2023-11-27 02:00:00,128.45301045991147,148.50531088569056,142.36354105843697,157.28645278944626
2023-11-27 03:00:00,129.9530104599115,146.28934543811573,141.78980767275402,155.8816199380483
2023-11-27 04:00:00,130.55588916113805,127.14333680000941,142.96354105843696,155.85150850564713
2023-11-27 05:00:00,135.64725305745833,106.81750092402876,142.38980767275402,148.1065270777138
2023-11-27 06:00:00,139.05588916113803,103.49355275266643,144.589807672754,146.81656422184773
2023-11-27 07:00:00,135.35876786236457,102.91938862864707,144.73727444412012,145.0663785011785
2023-11-27 08:00:00,129.16452526481774,105.51140590485959,152.88980767275402,141.94630421291092
2023-11-27 09:00:00,128.55876786236465,105.76728497137174,154.01607428707106,141.96637850117872
2023-11-27 10:00:00,127.06164656359118,106.78745773349742,154.41607428707084,148.16637850117849
2023-11-27 11:00:00,127.66164656359115,133.55741454296592,157.18980767275403,148.99128564084398
2023-11-27 12:00:00,126.35588916113804,146.76728497137174,155.8635410584372,157.51135992911176
2023-11-27 13:00:00,131.35588916113804,144.88136271432825,145.83727444412014,157.6964899335799
2023-11-27 14:00:00,129.75588916113804,146.1992158665214,127.28980767275404,157.43143421737932
2023-11-27 15:00:00,130.0530104599115,146.57526769515925,125.11607428707084,157.11656422184774
2023-11-27 16:00:00,134.75876786236458,145.42737135243442,98.48980767275403,133.70652707771382
2023-11-27 17:00:00,135.25588916113804,144.52737135243456,95.36354105843722,131.39648993358017
2023-11-27 18:00:00,130.3616465635912,143.0353540762219,96.26354105843697,118.02660136598136
2023-11-27 19:00:00,130.1616465635912,121.8653972667534,96.58980767275403,117.45634135704482
2023-11-27 20:00:00,125.0313586934685,104.8212763332654,116.88980767275403,116.55671279838306
2023-11-27 21:00:00,122.45588916113803,101.02737135243457,146.68980767275403,117.43143421737932
2023-11-27 22:00:00,116.70697831158469,109.06917267599007,148.71607428707108,133.05634135704457
2023-11-27 23:00:00,116.45588916113803,108.73535407622207,147.489807672754,132.05634135704483
2023-11-28 00:00:00,120.45588916113803,132.1212763332654,146.089807672754,131.51135992911176
2023-11-28 01:00:00,124.9408452832672,158.8231640378837,125.31607428707085,131.60132278497787
2023-11-28 02:00:00,129.65301045991146,156.10951820024138,96.28980767275404,132.6113599291115
2023-11-28 03:00:00,132.5501317586849,157.56118995220254,93.58980767275403,132.01135992911176
2023-11-28 04:00:00,131.9530104599115,155.06539726675345,91.08980767275403,131.65634135704482
2023-11-28 05:00:00,132.5530104599115,138.07526769515908,93.66354105843722,131.70652707771382
2023-11-28 06:00:00,132.85013175868488,122.71329360947806,92.46354105843697,131.9213970732454
2023-11-28 07:00:00,134.15301045991146,121.76118995220257,95.2160742870711,111.89648993357991
2023-11-28 08:00:00,130.15876786236464,121.11938862864707,139.01607428707084,89.31656422184771
2023-11-28 09:00:00,128.66452526481774,121.6372417808404,157.21607428707108,88.76637850117872
2023-11-28 10:00:00,127.4530104599115,135.95320722841524,156.21607428707085,89.88645278944627
2023-11-28 11:00:00,121.95588916113803,134.5433368000094,156.51607428707106,109.6466756542489
2023-11-28 12:00:00,119.25876786236458,141.9714922859224,159.489807672754,129.86154564978077
2023-11-28 13:00:00,123.84437435623175,145.5114059048596,154.46354105843696,130.26154564978077
2023-11-28 14:00:00,128.85588916113804,145.51140590485977,134.44234090138812,131.2016942263161
2023-11-28 15:00:00,127.05013175868493,144.45741454296592,107.01607428707085,131.6916570821822
2023-11-28 16:00:00,134.35301045991145,145.27947500970993,90.0423409013879,122.75150850564687
2023-11-28 17:00:00,135.95013175868488,144.15363913372926,87.83727444412015,112.86154564978077
2023-11-28 18:00:00,134.45876786236462,131.60299127575806,89.28980767275404,110.90169422631612
2023-11-28 19:00:00,131.9616465635912,107.81938862864723,95.18980767275403,111.86637850117872
2023-11-28 20:00:00,127.35588916113804,107.8771553997774,124.7160742870711,111.63663851011526
2023-11-28 21:00:00,123.35876786236459,107.5593022475844,154.11607428707086,112.36154564978077
2023-11-28 22:00:00,119.06164656359117,107.63724178084024,163.56354105843718,126.37641564531238
2023-11-28 23:00:00,122.35876786236459,117.4433368000094,165.41607428707084,127.42139707324542
2023-11-29 00:00:00,125.65588916113803,143.75552683834758,163.71607428707108,127.30652707771382
2023-11-29 01:00:00,127.95876786236462,146.82548364781627,157.41607428707107,126.91656422184771
2023-11-29 02:00:00,129.85301045991145,142.70153547645378,137.989807672754,127.30652707771382
2023-11-29 03:00:00,131.4501317586849,144.8334663716036,121.78980767275404,126.59648993358016
2023-11-29 04:00:00,130.8530104599115,134.1874577334974,123.71607428707085,102.71656422184772
2023-11-29 05:00:00,132.15588916113805,114.6114059048596,118.38980767275403,101.03143421737933
2023-11-29 06:00:00,134.0530104599115,105.79921586652156,101.48980767275403,100.40169422631585
2023-11-29 07:00:00,135.75588916113804,105.20531088569058,121.78980767275404,101.20652707771407
2023-11-29 08:00:00,131.4587678623646,106.61518131409639,133.68980767275403,100.98161993804831
2023-11-29 09:00:00,130.86452526481773,106.10531088569057,144.71607428707108,101.42660136598137
2023-11-29 10:00:00,128.85588916113804,123.68325041894657,145.28980767275402,101.73143421737932
2023-11-29 11:00:00,125.25876786236462,124.66118995220256,146.21607428707085,110.67158279391467
2023-11-29 12:00:00,124.05588916113804,125.0292590570529,144.06354105843718,130.33143421737932
2023-11-29 13:00:00,125.95301045991145,123.77337999054076,144.68980767275403,131.51656422184772
2023-11-29 14:00:00,128.85588916113804,125.15930224758439,143.989807672754,130.26154564978077
2023-11-29 15:00:00,129.55588916113805,124.91140590485959,126.66354105843698,129.97158279391465
2023-11-29 16:00:00,129.95588916113803,123.2574145429659,95.98980767275403,122.0466756542489
2023-11-29 17:00:00,130.65588916113805,110.97337999054089,94.88980767275403,111.79648993358016
2023-11-29 18:00:00,130.35876786236463,109.63535407622192,94.86354105843722,110.77158279391466
